chrom	start	end	gene_symbol	gene_id	gene_biotype
chr1	79521080	79522203	ADH5P2	ENSG00000232676	processed_pseudogene
chr1	68514375	68514669	TXNP2	ENSG00000225167	processed_pseudogene
chr1	48295373	48472208	SPATA6	ENSG00000132122	protein_coding
chr1	77979542	78138444	GIPC2	ENSG00000137960	protein_coding
chr1	68428822	68449954	RPE65	ENSG00000116745	protein_coding
chr1	62597520	62606313	ANGPTL3	ENSG00000132855	protein_coding
chr1	67701475	67833467	GNG12	ENSG00000172380	protein_coding
chr1	73104792	73106282	KRT8P21	ENSG00000229636	processed_pseudogene
chr1	65248219	65415871	DNAJC6	ENSG00000116675	protein_coding
chr1	65147549	65232145	AK4	ENSG00000162433	protein_coding
chr1	65420587	65436007	LEPROT	ENSG00000213625	protein_coding
chr1	72301472	72301829	RPL31P12	ENSG00000227207	processed_pseudogene
chr1	72765031	72791282	LINC02796	ENSG00000227016	lncRNA
chr1	52709122	52709442	NDUFS5P3	ENSG00000233664	processed_pseudogene
chr1	60912675	61056885	NFIA-AS2	ENSG00000237928	lncRNA
chr1	64470129	64693058	CACHD1	ENSG00000158966	protein_coding
chr1	63523372	63572693	EFCAB7	ENSG00000203965	protein_coding
chr1	73635216	73715214	LINC02238	ENSG00000223479	lncRNA
chr1	84925583	84997113	MCOLN2	ENSG00000153898	protein_coding
chr1	76867480	77067546	ST6GALNAC5	ENSG00000117069	protein_coding
chr1	62784132	62865516	ATG4C	ENSG00000125703	protein_coding
chr1	72793104	72854475	LINC02797	ENSG00000285808	lncRNA
chr1	65298755	65298980	COX6CP13	ENSG00000234144	processed_pseudogene
chr1	64972225	65002489	LINC01359	ENSG00000226891	lncRNA
chr1	84085741	84086233	TXN2P1	ENSG00000213540	processed_pseudogene
chr1	66042500	66050718	PDE4B-AS1	ENSG00000227466	lncRNA
chr1	75918873	75932404	ASB17	ENSG00000154007	protein_coding
chr1	68282388	68282622	COX6B1P7	ENSG00000225242	processed_pseudogene
chr1	47497894	47498341	RPL21P24	ENSG00000229554	processed_pseudogene
chr1	78889764	79282124	ADGRL4	ENSG00000162618	protein_coding
chr1	38874069	38881587	GJA9	ENSG00000131233	protein_coding
chr1	84076331	84077931	PRKACB-DT	ENSG00000271576	lncRNA
chr1	47550196	47550753	ATP6V0E1P4	ENSG00000227883	processed_pseudogene
chr1	39692182	39763914	PPIE	ENSG00000084072	protein_coding
chr1	48325080	48326123	PPP1R8P1	ENSG00000224986	processed_pseudogene
chr1	86468368	86500259	CLCA1	ENSG00000016490	protein_coding
chr1	37809574	37859592	MTF1	ENSG00000188786	protein_coding
chr1	64833229	65067754	JAK1	ENSG00000162434	protein_coding
chr1	83865024	83999150	TTLL7	ENSG00000137941	protein_coding
chr1	67685201	67688334	GADD45A	ENSG00000116717	protein_coding
chr1	43650149	43705518	KDM4A	ENSG00000066135	protein_coding
chr1	83979118	83984300	TTLL7-IT1	ENSG00000233061	lncRNA
chr1	71794232	71837012	NEGR1-IT1	ENSG00000228853	lncRNA
chr1	89394033	89394665	CAPNS1P1	ENSG00000215874	processed_pseudogene
chr1	58882868	58931897	LINC02777	ENSG00000232453	lncRNA
chr1	31500085	31509648	LDC1P	ENSG00000260386	transcribed_unitary_pseudogene
chr1	85649417	85708433	ZNHIT6	ENSG00000117174	protein_coding
chr1	78229599	78369464	MGC27382	ENSG00000237413	lncRNA
chr1	54641754	54710266	MROH7	ENSG00000184313	protein_coding
chr1	90851122	90855253	LINC01763	ENSG00000225446	lncRNA
chr1	78303884	78540701	PTGFR	ENSG00000122420	protein_coding
chr1	87212669	87264741	LINC02801	ENSG00000284240	lncRNA
chr1	52573114	52573816	EEF1GP7	ENSG00000236290	processed_pseudogene
chr1	87328880	87348923	LMO4	ENSG00000143013	protein_coding
chr1	52404602	52420836	PRPF38A	ENSG00000134748	protein_coding
chr1	85156889	85201016	SYDE2	ENSG00000097096	protein_coding
chr1	77088989	77219430	PIGK	ENSG00000142892	protein_coding
chr1	53974969	53976031	HNRNPA3P12	ENSG00000219102	processed_pseudogene
chr1	76074746	76634603	ST6GALNAC3	ENSG00000184005	protein_coding
chr1	60097415	60097976	PGBD4P8	ENSG00000229332	processed_pseudogene
chr1	81080790	81081171	MTND2P30	ENSG00000227937	processed_pseudogene
chr1	81098267	81099005	RPL7P10	ENSG00000229752	processed_pseudogene
chr1	87620803	88685204	PKN2-AS1	ENSG00000237505	lncRNA
chr1	79325008	79346445	LINC02792	ENSG00000285462	lncRNA
chr1	42162690	42164745	GUCA2A	ENSG00000197273	protein_coding
chr1	55066359	55215364	USP24	ENSG00000162402	protein_coding
chr1	51709062	51709940	SLC25A6P3	ENSG00000232846	processed_pseudogene
chr1	79054945	79056055	PSAT1P3	ENSG00000230787	processed_pseudogene
chr1	62454298	62688386	DOCK7	ENSG00000116641	protein_coding
chr1	77881348	77889539	NEXN-AS1	ENSG00000235927	lncRNA
chr1	71395943	72282539	NEGR1	ENSG00000172260	protein_coding
chr1	88577880	88578201	RPL36AP10	ENSG00000237959	processed_pseudogene
chr1	83445967	83480024	LINC01712	ENSG00000231364	lncRNA
chr1	46394317	46413848	FAAH	ENSG00000117480	protein_coding
chr1	88935773	88992953	KYAT3	ENSG00000137944	protein_coding
chr1	52633168	52669683	SHISAL2A	ENSG00000182183	protein_coding
chr1	80283352	80283970	HMGB1P18	ENSG00000236407	processed_pseudogene
chr1	86571181	86696311	CLCA4-AS1	ENSG00000236915	lncRNA
chr1	93866284	93879918	DNTTIP2	ENSG00000067334	protein_coding
chr1	80451083	80452004	HNRNPA1P64	ENSG00000213559	processed_pseudogene
chr1	86346824	86396342	ODF2L	ENSG00000122417	protein_coding
chr1	43525187	43623666	PTPRF	ENSG00000142949	protein_coding
chr1	54849627	54887195	DHCR24	ENSG00000116133	protein_coding
chr1	86288704	86320711	LINC02795	ENSG00000285210	lncRNA
chr1	90892992	90893612	PHKA1P1	ENSG00000232882	processed_pseudogene
chr1	86552625	86553342	CDCA4P2	ENSG00000224466	processed_pseudogene
chr1	85729233	86156943	COL24A1	ENSG00000171502	protein_coding
chr1	54998933	55017172	BSND	ENSG00000162399	protein_coding
chr1	52602371	52609051	GPX7	ENSG00000116157	protein_coding
chr1	94820342	94895246	SLC44A3	ENSG00000143036	protein_coding
chr1	77773865	77774864	ACTG1P21	ENSG00000232672	processed_pseudogene
chr1	82903183	83166815	LINC01362	ENSG00000230817	lncRNA
chr1	77847110	77848802	NSRP1P1	ENSG00000235613	processed_pseudogene
chr1	88684222	88836255	PKN2	ENSG00000065243	protein_coding
chr1	57860532	57880905	DAB1-AS1	ENSG00000226759	lncRNA
chr1	93927714	93928302	MTCO1P21	ENSG00000226960	unprocessed_pseudogene
chr1	89407679	89426243	GBP1P1	ENSG00000225492	transcribed_unprocessed_pseudogene
chr1	87353521	87371683	LINC01364	ENSG00000227290	lncRNA
chr1	63262113	63262707	RPSAP65	ENSG00000223683	processed_pseudogene
chr1	86547078	86580754	CLCA4	ENSG00000016602	protein_coding
chr1	55217645	55324691	MIR4422HG	ENSG00000231090	lncRNA
chr1	94418389	94518666	ABCD3	ENSG00000117528	protein_coding
chr1	54641786	54742308	MROH7-TTC4	ENSG00000271723	protein_coding
chr1	42430329	42456253	ZMYND12	ENSG00000066185	protein_coding
chr1	94974405	95072951	ALG14	ENSG00000172339	protein_coding
chr1	77562416	77683419	ZZZ3	ENSG00000036549	protein_coding
chr1	53851719	53889798	YIPF1	ENSG00000058799	protein_coding
chr1	67660155	67661013	HNRNPCP9	ENSG00000232048	processed_pseudogene
chr1	94650544	94651378	KATNBL1P2	ENSG00000232857	processed_pseudogene
chr1	40690380	40692066	NFYC-AS1	ENSG00000272145	lncRNA
chr1	54007298	54018186	LDLRAD1	ENSG00000203985	protein_coding
chr1	34759740	34762327	GJB4	ENSG00000189433	protein_coding
chr1	43269983	43274002	TMEM125	ENSG00000179178	protein_coding
chr1	50417550	50423443	DMRTA2	ENSG00000142700	protein_coding
chr1	41506365	42035925	HIVEP3	ENSG00000127124	protein_coding
chr1	86634273	86655376	CLCA3P	ENSG00000153923	transcribed_unprocessed_pseudogene
chr1	86704570	86748184	SH3GLB1	ENSG00000097033	protein_coding
chr1	13281035	13285174	PRAMEF8	ENSG00000182330	protein_coding
chr1	61681046	61725423	TM2D1	ENSG00000162604	protein_coding
chr1	50398825	50399773	HMGB1P45	ENSG00000229316	processed_pseudogene
chr1	52927276	53051698	SCP2	ENSG00000116171	protein_coding
chr1	50461469	50471150	FAF1-AS1	ENSG00000225767	lncRNA
chr1	93922574	93923945	MTND4P11	ENSG00000234099	unprocessed_pseudogene
chr1	93561741	93847150	BCAR3	ENSG00000137936	protein_coding
chr1	93924743	93925385	MTCO3P21	ENSG00000232752	unprocessed_pseudogene
chr1	14692129	14692613	TBCAP2	ENSG00000235829	processed_pseudogene
chr1	90711539	90717302	BARHL2	ENSG00000143032	protein_coding
chr1	95510059	95782342	LINC02607	ENSG00000228971	lncRNA
chr1	40132764	40133448	OAZ1P1	ENSG00000226745	processed_pseudogene
chr1	44213455	44220681	DMAP1	ENSG00000178028	protein_coding
chr1	109984765	110023742	AHCYL1	ENSG00000168710	protein_coding
chr1	94896949	94927223	CNN3	ENSG00000117519	protein_coding
chr1	44155028	44155301	OOSP1P1	ENSG00000238037	processed_pseudogene
chr1	107571161	107965180	VAV3	ENSG00000134215	protein_coding
chr1	58047889	58049335	HNRNPA1P6	ENSG00000229887	transcribed_unprocessed_pseudogene
chr1	96446930	96448318	EEF1A1P11	ENSG00000228502	processed_pseudogene
chr1	82970820	82986208	LINC01361	ENSG00000236268	lncRNA
chr1	57605847	57606206	RPS20P5	ENSG00000236888	processed_pseudogene
chr1	77853355	77853893	HSPE1P25	ENSG00000232015	processed_pseudogene
chr1	97077743	97995000	DPYD	ENSG00000188641	protein_coding
chr1	95117355	95197607	TLCD4	ENSG00000152078	protein_coding
chr1	52943536	52943930	H3P2	ENSG00000237279	processed_pseudogene
chr1	38043829	38046793	POU3F1	ENSG00000185668	protein_coding
chr1	89821014	89936611	LRRC8D	ENSG00000171492	protein_coding
chr1	101236865	101243713	S1PR1	ENSG00000170989	protein_coding
chr1	85018082	85048500	MCOLN3	ENSG00000055732	protein_coding
chr1	98077000	98077468	NFU1P2	ENSG00000233557	processed_pseudogene
chr1	109113679	109206781	ELAPOR1	ENSG00000116299	protein_coding
chr1	94148988	94275068	ARHGAP29	ENSG00000137962	protein_coding
chr1	108502358	108503455	ST13P21	ENSG00000227832	processed_pseudogene
chr1	95937901	96022890	LINC02790	ENSG00000237435	lncRNA
chr1	63593411	63660245	PGM1	ENSG00000079739	protein_coding
chr1	18107798	18378483	IGSF21	ENSG00000117154	protein_coding
chr1	52684449	52698347	COA7	ENSG00000162377	protein_coding
chr1	21459756	21460082	PFN1P10	ENSG00000176378	processed_pseudogene
chr1	11674480	11691650	MAD2L2	ENSG00000116670	protein_coding
chr1	97394154	97420141	DPYD-IT1	ENSG00000232542	lncRNA
chr1	55222379	55223372	GYG1P3	ENSG00000231095	processed_pseudogene
chr1	113979391	114035572	OLFML3	ENSG00000116774	protein_coding
chr1	47760528	47997385	TRABD2B	ENSG00000269113	protein_coding
chr1	93885199	93909456	GCLM	ENSG00000023909	protein_coding
chr1	91680343	91906335	TGFBR3	ENSG00000069702	protein_coding
chr1	115564601	115565432	CNOT7P2	ENSG00000232185	processed_pseudogene
chr1	107964443	107994607	VAV3-AS1	ENSG00000230489	lncRNA
chr1	56538452	56538911	RPL21P23	ENSG00000236776	processed_pseudogene
chr1	95061596	95067545	ALG14-AS1	ENSG00000230427	lncRNA
chr1	93924386	93924716	MTND3P21	ENSG00000235794	unprocessed_pseudogene
chr1	50174306	50175868	ELAVL4-AS1	ENSG00000237337	lncRNA
chr1	43389882	43454247	SZT2	ENSG00000198198	protein_coding
chr1	100627049	100640613	LINC01349	ENSG00000230402	lncRNA
chr1	113696831	113759489	PHTF1	ENSG00000116793	protein_coding
chr1	109711780	109775428	GSTM5	ENSG00000134201	protein_coding
chr1	109668022	109709551	GSTM2	ENSG00000213366	protein_coding
chr1	52993201	52993702	RRAS2P1	ENSG00000236360	processed_pseudogene
chr1	101786340	101787219	RPSAP19	ENSG00000183298	processed_pseudogene
chr1	100393033	100394026	BCAS2P2	ENSG00000234332	processed_pseudogene
chr1	94529173	94541759	F3	ENSG00000117525	protein_coding
chr1	116775104	116775623	FTH1P22	ENSG00000225079	processed_pseudogene
chr1	119047405	119064785	WARS2-IT1	ENSG00000224238	lncRNA
chr1	62975751	63022504	LINC01739	ENSG00000229537	lncRNA
chr1	101893105	101894047	DNAJA1P5	ENSG00000162699	processed_pseudogene
chr1	121142051	121142438	RPL22P6	ENSG00000268993	processed_pseudogene
chr1	100719742	100739045	VCAM1	ENSG00000162692	protein_coding
chr1	91642516	91644082	HSP90B3P	ENSG00000203914	processed_pseudogene
chr1	51518309	51561629	EPS15-AS1	ENSG00000227070	lncRNA
chr1	113929324	113977869	HIPK1	ENSG00000163349	protein_coding
chr1	119439001	119446086	HSD3BP2	ENSG00000203858	unprocessed_pseudogene
chr1	109279556	109283186	PSRC1	ENSG00000134222	protein_coding
chr1	96254069	96374125	LINC01787	ENSG00000231987	lncRNA
chr1	97545701	97546958	SEC63P1	ENSG00000228057	processed_pseudogene
chr1	47000898	47001087	CYP4A27P	ENSG00000261593	unprocessed_pseudogene
chr1	99472332	99600995	LINC01708	ENSG00000224445	lncRNA
chr1	93925406	93926072	MTATP6P13	ENSG00000229842	unprocessed_pseudogene
chr1	90510910	90533472	LINC02787	ENSG00000229201	lncRNA
chr1	100538139	100542021	GPR88	ENSG00000181656	protein_coding
chr1	95234210	95247225	RWDD3	ENSG00000122481	protein_coding
chr1	117367449	117528872	MAN1A2	ENSG00000198162	protein_coding
chr1	113011687	113073113	LRIG2-DT	ENSG00000238198	lncRNA
chr1	84811602	84893206	LPAR3	ENSG00000171517	protein_coding
chr1	116694112	116706603	LINC02868	ENSG00000203864	lncRNA
chr1	55915603	55944980	LINC01753	ENSG00000230250	lncRNA
chr1	97095923	97322955	DPYD-AS1	ENSG00000232878	lncRNA
chr1	112396214	112463456	CTTNBP2NL	ENSG00000143079	protein_coding
chr1	145509047	145520594	PDE4DIPP5	ENSG00000275064	unprocessed_pseudogene
chr1	109309568	109397918	SORT1	ENSG00000134243	protein_coding
chr1	119084998	119085954	RBMX2P3	ENSG00000223575	processed_pseudogene
chr1	105587575	105618991	LINC01676	ENSG00000230768	lncRNA
chr1	84999147	85133138	DNAI3	ENSG00000162643	protein_coding
chr1	113924000	113929495	HIPK1-AS1	ENSG00000235527	lncRNA
chr1	117272182	117321336	LINC01525	ENSG00000235202	lncRNA
chr1	110031577	110074641	STRIP1	ENSG00000143093	protein_coding
chr1	113876816	113887581	BCL2L15	ENSG00000188761	protein_coding
chr1	76699789	76700538	TPI1P1	ENSG00000226415	processed_pseudogene
chr1	108134043	108200849	SLC25A24	ENSG00000085491	protein_coding
chr1	98890245	99005032	PLPPR5	ENSG00000117598	protein_coding
chr1	109292365	109307011	MYBPHL	ENSG00000221986	protein_coding
chr1	111346600	111353013	PIFO	ENSG00000173947	protein_coding
chr1	108272943	108337853	SLC25A24P1	ENSG00000241361	transcribed_unprocessed_pseudogene
chr1	95351251	95352676	LINC01650	ENSG00000230434	lncRNA
chr1	115048011	115089503	TSPAN2	ENSG00000134198	protein_coding
chr1	119462029	119463021	GAPDHP23	ENSG00000235595	processed_pseudogene
chr1	98210747	98272658	LINC01776	ENSG00000226053	lncRNA
chr1	97585862	97586294	RPL26P9	ENSG00000226128	processed_pseudogene
chr1	113073198	113132260	LRIG2	ENSG00000198799	protein_coding
chr1	109399042	109426448	PSMA5	ENSG00000143106	protein_coding
chr1	99969351	100035634	SLC35A3	ENSG00000117620	protein_coding
chr1	99850361	99924023	AGL	ENSG00000162688	protein_coding
chr1	110150494	110202202	SLC6A17	ENSG00000197106	protein_coding
chr1	119414931	119423035	HSD3B2	ENSG00000203859	protein_coding
chr1	113813811	113871753	PTPN22	ENSG00000134242	protein_coding
chr1	111353275	111367409	CHIAP3	ENSG00000234020	unprocessed_pseudogene
chr1	102876467	103108872	COL11A1	ENSG00000060718	protein_coding
chr1	119126539	119127291	RPS3AP12	ENSG00000236804	processed_pseudogene
chr1	116713833	116714835	GAPDHP64	ENSG00000231072	processed_pseudogene
chr1	103525691	103555239	RNPC3	ENSG00000185946	protein_coding
chr1	98661701	98760500	SNX7	ENSG00000162627	protein_coding
chr1	113894194	113905201	AP4B1	ENSG00000134262	protein_coding
chr1	101639509	101787572	LINC01709	ENSG00000226715	lncRNA
chr1	109213918	109238182	SARS1	ENSG00000031698	protein_coding
chr1	100896076	100981757	SLC30A7	ENSG00000162695	protein_coding
chr1	112956415	113047055	SLC16A1-AS1	ENSG00000226419	lncRNA
chr1	109687814	109709039	GSTM1	ENSG00000134184	protein_coding
chr1	120150898	120176520	SEC22B	ENSG00000265808	protein_coding
chr1	58643440	58700077	MYSM1	ENSG00000162601	protein_coding
chr1	47002995	47003148	CYP4A44P	ENSG00000261290	unprocessed_pseudogene
chr1	116909916	116990353	PTGFRN	ENSG00000134247	protein_coding
chr1	119467221	119473803	HSD3BP1	ENSG00000187481	unprocessed_pseudogene
chr1	114567557	114581629	BCAS2	ENSG00000116752	protein_coding
chr1	89995110	90035533	ZNF326	ENSG00000162664	protein_coding
chr1	147084616	147084756	RNVU1-8	ENSG00000286172	snRNA
chr1	117111060	117122587	TRIM45	ENSG00000134253	protein_coding
chr1	58056133	58056480	RPS26P15	ENSG00000223416	processed_pseudogene
chr1	143595216	143635641	NBPF17P	ENSG00000179571	unprocessed_pseudogene
chr1	105698039	105698218	SEPTIN2P1	ENSG00000227850	processed_pseudogene
chr1	108375838	108410814	NBPF5P	ENSG00000243967	transcribed_unprocessed_pseudogene
chr1	97796921	97798066	DPYD-AS2	ENSG00000235777	lncRNA
chr1	115641970	115698224	VANGL1	ENSG00000173218	protein_coding
chr1	90835660	90849472	LINC02788	ENSG00000285532	lncRNA
chr1	117549415	117549922	VPS25P1	ENSG00000226755	processed_pseudogene
chr1	119327399	119356182	LINC01780	ENSG00000232650	lncRNA
chr1	117606048	117628389	TENT5C	ENSG00000183508	protein_coding
chr1	145670852	145708148	PDZK1	ENSG00000174827	protein_coding
chr1	147223554	147224348	RPL7AP15	ENSG00000236806	processed_pseudogene
chr1	145572345	145607858	NBPF25P	ENSG00000272150	transcribed_unprocessed_pseudogene
chr1	148271884	148280749	LINC01731	ENSG00000234283	lncRNA
chr1	120419850	120467739	NBPF8	ENSG00000270231	transcribed_unprocessed_pseudogene
chr1	119434166	119435080	GAPDHP74	ENSG00000232780	transcribed_processed_pseudogene
chr1	150067279	150145329	VPS45	ENSG00000136631	protein_coding
chr1	86703502	86704462	CLCA4-AS1	ENSG00000261737	lncRNA
chr1	110082688	110109719	LINC01397	ENSG00000258673	lncRNA
chr1	113576757	113576899	MTND5P20	ENSG00000238256	processed_pseudogene
chr1	145738868	145824095	RNF115	ENSG00000265491	protein_coding
chr1	114854863	114995370	SYCP1	ENSG00000198765	protein_coding
chr1	151197949	151249536	PIP5K1A	ENSG00000143398	protein_coding
chr1	117863485	117929621	GDAP2	ENSG00000196505	protein_coding
chr1	150321479	150353233	PRPF3	ENSG00000117360	protein_coding
chr1	116739981	116742609	NEFHP1	ENSG00000223489	processed_pseudogene
chr1	113905213	113914086	DCLRE1B	ENSG00000118655	protein_coding
chr1	117640812	117641639	VDAC2P3	ENSG00000213262	processed_pseudogene
chr1	104153306	104153830	FTLP17	ENSG00000228347	processed_pseudogene
chr1	146472566	146914294	HYDIN2	ENSG00000276975	transcribed_unprocessed_pseudogene
chr1	111380291	111380571	HIGD1AP12	ENSG00000236012	processed_pseudogene
chr1	115029826	115034302	TSHB	ENSG00000134200	protein_coding
chr1	151402724	151459494	POGZ	ENSG00000143442	protein_coding
chr1	103100143	103100704	SOD2P1	ENSG00000234257	processed_pseudogene
chr1	150268200	150280916	C1orf54	ENSG00000118292	protein_coding
chr1	117929720	117966543	WDR3	ENSG00000065183	protein_coding
chr1	150149183	150164720	PLEKHO1	ENSG00000023902	protein_coding
chr1	121396754	121463508	LINC02798	ENSG00000227082	lncRNA
chr1	118614333	118615646	PSMC1P12	ENSG00000226126	processed_pseudogene
chr1	115976513	116070054	SLC22A15	ENSG00000163393	protein_coding
chr1	151156664	151170296	SCNM1	ENSG00000163156	protein_coding
chr1	152302165	152325239	FLG	ENSG00000143631	protein_coding
chr1	110059870	110070672	ALX3	ENSG00000156150	protein_coding
chr1	117138229	117138609	RPS15AP9	ENSG00000228453	processed_pseudogene
chr1	115836377	115843917	NHLH2	ENSG00000177551	protein_coding
chr1	114392790	114511203	TRIM33	ENSG00000197323	protein_coding
chr1	121118195	121118610	H3P4	ENSG00000213244	unprocessed_pseudogene
chr1	152168125	152445456	FLG-AS1	ENSG00000237975	lncRNA
chr1	148808181	149048286	PDE4DIP	ENSG00000178104	protein_coding
chr1	100345001	100520277	CDC14A	ENSG00000079335	protein_coding
chr1	110871188	110899922	CD53	ENSG00000143119	protein_coding
chr1	113125321	113126883	RLIMP2	ENSG00000237278	processed_pseudogene
chr1	113856635	113901237	AP4B1-AS1	ENSG00000226167	lncRNA
chr1	150265399	150269580	APH1A	ENSG00000117362	protein_coding
chr1	121502344	121503891	MTIF2P1	ENSG00000233432	processed_pseudogene
chr1	152348735	152360006	FLG2	ENSG00000143520	protein_coding
chr1	121184811	121392874	SRGAP2C	ENSG00000171943	protein_coding
chr1	117953590	118185228	SPAG17	ENSG00000155761	protein_coding
chr1	150282543	150287093	CIART	ENSG00000159208	protein_coding
chr1	121360156	121398806	SRGAP2-AS1	ENSG00000230806	lncRNA
chr1	117060326	117107453	TTF2	ENSG00000116830	protein_coding
chr1	153457744	153460651	S100A7	ENSG00000143556	protein_coding
chr1	96418594	96418933	UBE2WP1	ENSG00000234422	processed_pseudogene
chr1	153330120	153348841	PGLYRP4	ENSG00000163218	protein_coding
chr1	119219314	119220096	RPL6P2	ENSG00000227056	processed_pseudogene
chr1	153789030	153923360	GATAD2B	ENSG00000143614	protein_coding
chr1	110165948	110172489	SLC6A17-AS1	ENSG00000227091	lncRNA
chr1	153678688	153693992	NPR1	ENSG00000169418	protein_coding
chr1	115856910	115857819	HNRNPA1P43	ENSG00000214204	processed_pseudogene
chr1	113390515	113685923	MAGI3	ENSG00000081026	protein_coding
