chrom	start	end	gene_symbol	gene_id	gene_biotype
chr1	32013868	32060850	KHDRBS1	ENSG00000121774	protein_coding
chr1	32072031	32102866	TMEM39B	ENSG00000121775	protein_coding
chr1	32108056	32176563	KPNA6	ENSG00000025800	protein_coding
chr1	32179675	32198285	TXLNA	ENSG00000084652	protein_coding
chr1	32200595	32205453	CCDC28B	ENSG00000160050	protein_coding
chr1	32205671	32208682	IQCC	ENSG00000160051	protein_coding
chr1	32209089	32216192	DCDC2B	ENSG00000222046	protein_coding
chr1	32214472	32222359	TMEM234	ENSG00000160055	protein_coding
chr1	32221077	32245397	EIF3I	ENSG00000084623	protein_coding
chr1	32247222	32248856	FAM167B	ENSG00000183615	protein_coding
chr1	32251239	32286165	LCK	ENSG00000182866	protein_coding
chr1	32292083	32333635	HDAC1	ENSG00000116478	protein_coding
chr1	32333839	32336233	MARCKSL1	ENSG00000175130	protein_coding
chr1	32351521	32364312	TSSK3	ENSG00000162526	protein_coding
chr1	32361270	32364278	FAM229A	ENSG00000225828	protein_coding
chr1	32364633	32394731	BSDC1	ENSG00000160058	protein_coding
chr1	32465072	32496686	ZBTB8B	ENSG00000273274	protein_coding
chr1	32539427	32605941	ZBTB8A	ENSG00000160062	protein_coding
chr1	32600172	32650903	ZBTB8OS	ENSG00000176261	protein_coding
chr1	32651142	32686211	RBBP4	ENSG00000162521	protein_coding
chr1	32679906	32703596	SYNC	ENSG00000162520	protein_coding
chr1	32741830	32774970	KIAA1522	ENSG00000162522	protein_coding
chr1	32775237	32817380	YARS1	ENSG00000134684	protein_coding
chr1	32816767	32858875	S100PBP	ENSG00000116497	protein_coding
chr1	32862268	32872482	FNDC5	ENSG00000160097	protein_coding
chr1	32885994	32898441	HPCA	ENSG00000121905	protein_coding
chr1	32894594	32901438	TMEM54	ENSG00000121900	protein_coding
chr1	32936445	32964809	RNF19B	ENSG00000116514	protein_coding
chr1	33007940	33080996	AK2	ENSG00000004455	protein_coding
chr1	33081104	33123492	AZIN2	ENSG00000142920	protein_coding
chr1	33145399	33182059	TRIM62	ENSG00000116525	protein_coding
chr1	33256492	33300719	ZNF362	ENSG00000160094	protein_coding
chr1	33306766	33321098	A3GALT2	ENSG00000184389	protein_coding
chr1	33323623	33431095	PHC2	ENSG00000134686	protein_coding
chr1	33472645	33501643	ZSCAN20	ENSG00000121903	protein_coding
chr1	33513998	34165842	CSMD2	ENSG00000121904	protein_coding
chr1	33860475	33864791	HMGB4	ENSG00000176256	protein_coding
chr1	34166883	34219131	C1orf94	ENSG00000142698	protein_coding
chr1	34712737	34859755	SMIM12	ENSG00000163866	protein_coding
chr1	34755047	34758512	GJB5	ENSG00000189280	protein_coding
chr1	34759740	34762327	GJB4	ENSG00000189433	protein_coding
chr1	34781214	34786369	GJB3	ENSG00000188910	protein_coding
chr1	34792999	34795747	GJA4	ENSG00000187513	protein_coding
chr1	34865436	34929650	DLGAP3	ENSG00000116544	protein_coding
chr1	34981535	34985353	TMEM35B	ENSG00000243749	protein_coding
chr1	34986165	35031945	ZMYM6	ENSG00000163867	protein_coding
chr1	35032172	35115859	ZMYM1	ENSG00000197056	protein_coding
chr1	35176378	35193145	SFPQ	ENSG00000116560	protein_coding
chr1	35268709	35422058	ZMYM4	ENSG00000146463	protein_coding
chr1	35433492	35557950	KIAA0319L	ENSG00000142687	protein_coding
chr1	35557473	35567274	NCDN	ENSG00000020129	protein_coding
chr1	35573314	35595328	TFAP2E	ENSG00000116819	protein_coding
chr1	35599541	35641526	PSMB2	ENSG00000126067	protein_coding
chr1	35713877	35718894	C1orf216	ENSG00000142686	protein_coding
chr1	35720218	35769978	CLSPN	ENSG00000092853	protein_coding
chr1	35808016	35857890	AGO4	ENSG00000134698	protein_coding
chr1	35869808	35930532	AGO1	ENSG00000092847	protein_coding
chr1	35930718	36072500	AGO3	ENSG00000126070	protein_coding
chr1	36084094	36088275	TEKT2	ENSG00000092850	protein_coding
chr1	36088892	36093932	ADPRS	ENSG00000116863	protein_coding
chr1	36095239	36125222	COL8A2	ENSG00000171812	protein_coding
chr1	36136570	36156053	TRAPPC3	ENSG00000054116	protein_coding
chr1	36155579	36180849	MAP7D1	ENSG00000116871	protein_coding
chr1	36224432	36305357	THRAP3	ENSG00000054118	protein_coding
chr1	36306368	36329340	SH3D21	ENSG00000214193	protein_coding
chr1	36322030	36324154	EVA1B	ENSG00000142694	protein_coding
chr1	36339624	36385924	STK40	ENSG00000196182	protein_coding
chr1	36391238	36397908	LSM10	ENSG00000181817	protein_coding
chr1	36415827	36450451	OSCP1	ENSG00000116885	protein_coding
chr1	36455718	36464384	MRPS15	ENSG00000116898	protein_coding
chr1	36466043	36483278	CSF3R	ENSG00000119535	protein_coding
chr1	36795527	37034515	GRIK3	ENSG00000163873	protein_coding
chr1	37474580	37484377	ZC3H12A	ENSG00000163874	protein_coding
chr1	37489993	37514766	MEAF6	ENSG00000163875	protein_coding
chr1	37534449	37554293	SNIP1	ENSG00000163877	protein_coding
chr1	37556919	37566857	DNALI1	ENSG00000163879	protein_coding
chr1	37566816	37595937	GNL2	ENSG00000134697	protein_coding
chr1	37611350	37634892	RSPO1	ENSG00000169218	protein_coding
chr1	37681570	37692249	C1orf109	ENSG00000116922	protein_coding
chr1	37692481	37709719	CDCA8	ENSG00000134690	protein_coding
chr1	37713880	37765133	EPHA10	ENSG00000183317	protein_coding
chr1	37793847	37801137	MANEAL	ENSG00000185090	protein_coding
chr1	37802945	37808208	YRDC	ENSG00000196449	protein_coding
chr1	37806979	37809454	C1orf122	ENSG00000197982	protein_coding
chr1	37809574	37859592	MTF1	ENSG00000188786	protein_coding
chr1	37860697	37947057	INPP5B	ENSG00000204084	protein_coding
chr1	37956975	37990075	SF3A3	ENSG00000183431	protein_coding
chr1	37996770	38005606	FHL3	ENSG00000183386	protein_coding
chr1	38009258	38024820	UTP11	ENSG00000183520	protein_coding
chr1	38043829	38046793	POU3F1	ENSG00000185668	protein_coding
chr1	38838198	38859772	RRAGC	ENSG00000116954	protein_coding
chr1	38862493	38873368	MYCBP	ENSG00000214114	protein_coding
chr1	38874069	38881587	GJA9	ENSG00000131233	protein_coding
chr1	38885807	38941830	RHBDL2	ENSG00000158315	protein_coding
chr1	38991276	39006059	AKIRIN1	ENSG00000174574	protein_coding
chr1	39026318	39034636	NDUFS5	ENSG00000168653	protein_coding
chr1	39081316	39487177	MACF1	ENSG00000127603	protein_coding
chr1	39491636	39529869	BMP8A	ENSG00000183682	protein_coding
chr1	39560709	39576790	PABPC4	ENSG00000090621	protein_coding
chr1	39623435	39639643	HEYL	ENSG00000163909	protein_coding
chr1	39651229	39672107	NT5C1A	ENSG00000116981	protein_coding
chr1	39678648	39691485	HPCAL4	ENSG00000116983	protein_coding
chr1	39692182	39763914	PPIE	ENSG00000084072	protein_coding
chr1	39757182	39788865	BMP8B	ENSG00000116985	protein_coding
chr1	39769523	39771348	OXCT2	ENSG00000198754	protein_coding
chr1	39838110	39883511	TRIT1	ENSG00000043514	protein_coding
chr1	39895426	39902256	MYCL	ENSG00000116990	protein_coding
chr1	39955112	39969968	MFSD2A	ENSG00000168389	protein_coding
chr1	40040233	40072649	CAP1	ENSG00000131236	protein_coding
chr1	40072710	40097260	PPT1	ENSG00000131238	protein_coding
chr1	40161387	40240921	RLF	ENSG00000117000	protein_coding
chr1	40245947	40251684	TMCO2	ENSG00000188800	protein_coding
chr1	40258041	40294180	ZMPSTE24	ENSG00000084073	protein_coding
chr1	40300489	40317813	COL9A2	ENSG00000049089	protein_coding
chr1	40344850	40423326	SMAP2	ENSG00000084070	protein_coding
chr1	40450102	40463718	ZFP69B	ENSG00000187801	protein_coding
chr1	40477290	40496343	ZFP69	ENSG00000187815	protein_coding
chr1	40508741	40516038	EXO5	ENSG00000164002	protein_coding
chr1	40531573	40548167	ZNF684	ENSG00000117010	protein_coding
chr1	40620680	40665682	RIMS3	ENSG00000117016	protein_coding
chr1	40691648	40771603	NFYC	ENSG00000066136	protein_coding
chr1	40783787	40840452	KCNQ4	ENSG00000117013	protein_coding
chr1	40861054	40862363	CITED4	ENSG00000179862	protein_coding
chr1	40979688	41012565	CTPS1	ENSG00000171793	protein_coding
chr1	41015589	41023237	SLFNL1	ENSG00000171790	protein_coding
chr1	41027200	41242154	SCMH1	ENSG00000010803	protein_coding
chr1	41361922	41383590	FOXO6	ENSG00000204060	protein_coding
chr1	41478775	41484683	EDN2	ENSG00000127129	protein_coding
chr1	41506365	42035925	HIVEP3	ENSG00000127124	protein_coding
chr1	42153410	42155820	GUCA2B	ENSG00000044012	protein_coding
chr1	42162690	42164745	GUCA2A	ENSG00000197273	protein_coding
chr1	42176539	42335877	FOXJ3	ENSG00000198815	protein_coding
chr1	42380792	42424232	RIMKLA	ENSG00000177181	protein_coding
chr1	42430329	42456253	ZMYND12	ENSG00000066185	protein_coding
chr1	42456117	42473385	PPCS	ENSG00000127125	protein_coding
chr1	42463221	42657190	CCDC30	ENSG00000186409	protein_coding
chr1	42658335	42676758	PPIH	ENSG00000171960	protein_coding
chr1	42682418	42703805	YBX1	ENSG00000065978	protein_coding
chr1	42733093	42740254	CLDN19	ENSG00000164007	protein_coding
chr1	42746335	42767084	P3H1	ENSG00000117385	protein_coding
chr1	42767245	42779491	C1orf50	ENSG00000164008	protein_coding
chr1	42784991	42816619	TMEM269	ENSG00000274386	protein_coding
chr1	42807052	42817397	SVBP	ENSG00000177868	protein_coding
chr1	42817122	42844991	ERMAP	ENSG00000164010	protein_coding
chr1	42846573	42852477	ZNF691	ENSG00000164011	protein_coding
chr1	42925353	42958893	SLC2A1	ENSG00000117394	protein_coding
chr1	43145153	43156396	FAM183A	ENSG00000186973	protein_coding
chr1	43164175	43270936	EBNA1BP2	ENSG00000117395	protein_coding
chr1	43172330	43254358	CFAP57	ENSG00000243710	protein_coding
chr1	43269983	43274002	TMEM125	ENSG00000179178	protein_coding
chr1	43281877	43285617	C1orf210	ENSG00000253313	protein_coding
chr1	43300982	43323108	TIE1	ENSG00000066056	protein_coding
chr1	43337818	43354466	MPL	ENSG00000117400	protein_coding
chr1	43358981	43363203	CDC20	ENSG00000117399	protein_coding
chr1	43363398	43368074	ELOVL1	ENSG00000066322	protein_coding
chr1	43383917	43389808	MED8	ENSG00000159479	protein_coding
chr1	43389882	43454247	SZT2	ENSG00000198198	protein_coding
chr1	43450989	43453989	HYI	ENSG00000178922	protein_coding
chr1	43525187	43623666	PTPRF	ENSG00000142949	protein_coding
chr1	43650149	43705518	KDM4A	ENSG00000066135	protein_coding
chr1	43705824	43931165	ST3GAL3	ENSG00000126091	protein_coding
chr1	43933320	43937240	ARTN	ENSG00000117407	protein_coding
chr1	43946950	43968022	IPO13	ENSG00000117408	protein_coding
chr1	43970000	43973369	DPH2	ENSG00000132768	protein_coding
chr1	43974487	43978295	ATP6V0B	ENSG00000117410	protein_coding
chr1	43978943	43991170	B4GALT2	ENSG00000117411	protein_coding
chr1	43991359	43996528	CCDC24	ENSG00000159214	protein_coding
chr1	43991500	44031467	SLC6A9	ENSG00000196517	protein_coding
chr1	44118821	44135140	KLF17	ENSG00000171872	protein_coding
chr1	44137821	44141631	KLF18	ENSG00000283039	protein_coding
chr1	44213455	44220681	DMAP1	ENSG00000178028	protein_coding
chr1	44221070	44355260	ERI3	ENSG00000117419	protein_coding
chr1	44405194	44651724	RNF220	ENSG00000187147	protein_coding
chr1	44635238	44674481	TMEM53	ENSG00000126106	protein_coding
chr1	44674692	44725591	ARMH1	ENSG00000198520	protein_coding
chr1	44739818	44767767	KIF2C	ENSG00000142945	protein_coding
chr1	44775251	44778779	RPS8	ENSG00000142937	protein_coding
chr1	44783585	44788170	BEST4	ENSG00000142959	protein_coding
chr1	44800377	44805990	PLK3	ENSG00000173846	protein_coding
chr1	44805893	44807351	DYNLT4	ENSG00000188396	protein_coding
chr1	44808482	44815585	BTBD19	ENSG00000222009	protein_coding
chr1	44819844	44843253	PTCH2	ENSG00000117425	protein_coding
chr1	44850522	44986722	EIF2B3	ENSG00000070785	protein_coding
chr1	45002540	45011324	HECTD3	ENSG00000126107	protein_coding
chr1	45010950	45015575	UROD	ENSG00000126088	protein_coding
chr1	45016399	45306209	ZSWIM5	ENSG00000162415	protein_coding
chr1	45326895	45328710	HPDL	ENSG00000186603	protein_coding
chr1	45329163	45340893	MUTYH	ENSG00000132781	protein_coding
chr1	45340052	45343973	TOE1	ENSG00000132773	protein_coding
chr1	45343883	45491163	TESK2	ENSG00000070759	protein_coding
chr1	45493866	45500079	CCDC163	ENSG00000280670	protein_coding
chr1	45500300	45513382	MMACHC	ENSG00000132763	protein_coding
chr1	45510914	45542732	PRDX1	ENSG00000117450	protein_coding
chr1	45550543	45570049	AKR1A1	ENSG00000117448	protein_coding
chr1	45583846	45618904	NASP	ENSG00000132780	protein_coding
chr1	45620044	45624057	CCDC17	ENSG00000159588	protein_coding
chr1	45627304	45688113	GPBP1L1	ENSG00000159592	protein_coding
chr1	45688181	45694436	TMEM69	ENSG00000159596	protein_coding
chr1	45694324	45750653	IPP	ENSG00000197429	protein_coding
chr1	45786987	46036122	MAST2	ENSG00000086015	protein_coding
chr1	46040140	46133036	PIK3R3	ENSG00000117461	protein_coding
chr1	46043661	46176488	P3R3URF-PIK3R3	ENSG00000278139	protein_coding
chr1	46175073	46185962	TSPAN1	ENSG00000117472	protein_coding
chr1	46175486	46176488	P3R3URF	ENSG00000250719	protein_coding
chr1	46188683	46220305	POMGNT1	ENSG00000085998	protein_coding
chr1	46203334	46221256	LURAP1	ENSG00000171357	protein_coding
chr1	46246461	46278480	RAD54L	ENSG00000085999	protein_coding
chr1	46261196	46303616	LRRC41	ENSG00000132128	protein_coding
chr1	46303698	46316776	UQCRH	ENSG00000173660	protein_coding
chr1	46340789	46365152	NSUN4	ENSG00000117481	protein_coding
chr1	46394317	46413848	FAAH	ENSG00000117480	protein_coding
chr1	46489836	46516216	DMBX1	ENSG00000197587	protein_coding
chr1	46532166	46543969	TMEM275	ENSG00000282881	protein_coding
chr1	46545641	46551647	KNCN	ENSG00000162456	protein_coding
chr1	46557407	46616843	MKNK1	ENSG00000079277	protein_coding
chr1	46607719	46616811	MOB3C	ENSG00000142961	protein_coding
chr1	46632737	46673867	ATPAF1	ENSG00000123472	protein_coding
chr1	46668855	46673594	TEX38	ENSG00000186118	protein_coding
chr1	46674659	46719146	EFCAB14	ENSG00000159658	protein_coding
chr1	46757838	46819413	CYP4B1	ENSG00000142973	protein_coding
chr1	46929177	46941484	CYP4A11	ENSG00000187048	protein_coding
chr1	47023669	47050751	CYP4X1	ENSG00000186377	protein_coding
chr1	47067231	47118318	CYP4Z1	ENSG00000186160	protein_coding
chr1	47137435	47149727	CYP4A22	ENSG00000162365	protein_coding
chr1	47183582	47191044	PDZK1IP1	ENSG00000162366	protein_coding
chr1	47216290	47232225	TAL1	ENSG00000162367	protein_coding
chr1	47250139	47314892	STIL	ENSG00000123473	protein_coding
chr1	47333790	47378839	CMPK1	ENSG00000162368	protein_coding
chr1	47416285	47418052	FOXE3	ENSG00000186790	protein_coding
chr1	47438044	47440691	FOXD2	ENSG00000186564	protein_coding
chr1	47760528	47997385	TRABD2B	ENSG00000269113	protein_coding
chr1	48222685	48248644	SLC5A9	ENSG00000117834	protein_coding
chr1	48295373	48472208	SPATA6	ENSG00000132122	protein_coding
chr1	48532854	50023954	AGBL4	ENSG00000186094	protein_coding
chr1	48727519	48776969	BEND5	ENSG00000162373	protein_coding
chr1	50024029	50203772	ELAVL4	ENSG00000162374	protein_coding
chr1	50417550	50423443	DMRTA2	ENSG00000142700	protein_coding
chr1	50437028	50960267	FAF1	ENSG00000185104	protein_coding
chr1	50960745	50974634	CDKN2C	ENSG00000123080	protein_coding
chr1	51102221	51148086	C1orf185	ENSG00000204006	protein_coding
chr1	51236273	51273447	RNF11	ENSG00000123091	protein_coding
chr1	51287258	51345116	TTC39A	ENSG00000085831	protein_coding
chr1	51354263	51519266	EPS15	ENSG00000085832	protein_coding
chr1	51577179	51798427	OSBPL9	ENSG00000117859	protein_coding
chr1	51789191	51878805	NRDC	ENSG00000078618	protein_coding
chr1	51907956	51990700	RAB3B	ENSG00000169213	protein_coding
chr1	52020131	52055191	TXNDC12	ENSG00000117862	protein_coding
chr1	52032103	52033810	KTI12	ENSG00000198841	protein_coding
chr1	52056199	52090716	BTF3L4	ENSG00000134717	protein_coding
chr1	52142089	52348671	ZFYVE9	ENSG00000157077	protein_coding
chr1	52345723	52366205	CC2D1B	ENSG00000154222	protein_coding
chr1	52372829	52404423	ORC1	ENSG00000085840	protein_coding
chr1	52404602	52420836	PRPF38A	ENSG00000134748	protein_coding
chr1	52408282	52553487	TUT4	ENSG00000134744	protein_coding
chr1	52602371	52609051	GPX7	ENSG00000116157	protein_coding
chr1	52633168	52669683	SHISAL2A	ENSG00000182183	protein_coding
chr1	52684449	52698347	COA7	ENSG00000162377	protein_coding
chr1	52726453	52827336	ZYG11B	ENSG00000162378	protein_coding
chr1	52842511	52894998	ZYG11A	ENSG00000203995	protein_coding
chr1	52895910	52927212	ECHDC2	ENSG00000121310	protein_coding
chr1	52927276	53051698	SCP2	ENSG00000116171	protein_coding
chr1	53062052	53085501	PODN	ENSG00000174348	protein_coding
chr1	53087179	53142638	SLC1A7	ENSG00000162383	protein_coding
chr1	53196792	53214197	CPT2	ENSG00000157184	protein_coding
chr1	53214099	53220634	CZIB	ENSG00000162384	protein_coding
chr1	53226900	53238518	MAGOH	ENSG00000162385	protein_coding
chr1	53242364	53328469	LRP8	ENSG00000157193	protein_coding
chr1	53459399	53467488	DMRTB1	ENSG00000143006	protein_coding
chr1	53506237	53739164	GLIS1	ENSG00000174332	protein_coding
chr1	53765478	53838463	NDC1	ENSG00000058804	protein_coding
chr1	53851719	53889798	YIPF1	ENSG00000058799	protein_coding
chr1	53891239	53911086	DIO1	ENSG00000211452	protein_coding
chr1	53916574	53945699	HSPB11	ENSG00000081870	protein_coding
chr1	53946085	53968168	LRRC42	ENSG00000116212	protein_coding
chr1	54007298	54018186	LDLRAD1	ENSG00000203985	protein_coding
chr1	54026681	54053504	TMEM59	ENSG00000116209	protein_coding
chr1	54053584	54112519	TCEANC2	ENSG00000116205	protein_coding
chr1	54132968	54153770	CDCP2	ENSG00000157211	protein_coding
chr1	54169651	54200036	CYB5RL	ENSG00000215883	protein_coding
chr1	54184041	54225464	MRPL37	ENSG00000116221	protein_coding
chr1	54225433	54413479	SSBP3	ENSG00000157216	protein_coding
chr1	54542257	54639192	ACOT11	ENSG00000162390	protein_coding
chr1	54609181	54623556	FAM151A	ENSG00000162391	protein_coding
chr1	54641754	54710266	MROH7	ENSG00000184313	protein_coding
chr1	54641786	54742308	MROH7-TTC4	ENSG00000271723	protein_coding
chr1	54715861	54742657	TTC4	ENSG00000243725	protein_coding
chr1	54756898	54764523	PARS2	ENSG00000162396	protein_coding
chr1	54779712	54801323	TTC22	ENSG00000006555	protein_coding
chr1	54806063	54842252	LEXM	ENSG00000162398	protein_coding
chr1	54849627	54887195	DHCR24	ENSG00000116133	protein_coding
chr1	54980628	54992288	TMEM61	ENSG00000143001	protein_coding
chr1	54998933	55017172	BSND	ENSG00000162399	protein_coding
chr1	55039447	55064852	PCSK9	ENSG00000169174	protein_coding
chr1	55066359	55215364	USP24	ENSG00000162402	protein_coding
chr1	56494761	56645301	PLPP3	ENSG00000162407	protein_coding
chr1	56645314	56715335	PRKAA2	ENSG00000162409	protein_coding
chr1	56718789	56819696	FYB2	ENSG00000187889	protein_coding
chr1	56854797	56918223	C8A	ENSG00000157131	protein_coding
chr1	56929207	56966140	C8B	ENSG00000021852	protein_coding
chr1	56994778	58546734	DAB1	ENSG00000173406	protein_coding
chr1	58415384	58546802	OMA1	ENSG00000162600	protein_coding
chr1	58575433	58577252	TACSTD2	ENSG00000184292	protein_coding
chr1	58643440	58700077	MYSM1	ENSG00000162601	protein_coding
chr1	58776845	58784048	JUN	ENSG00000177606	protein_coding
chr1	59296638	59810647	FGGY	ENSG00000172456	protein_coding
chr1	59814786	59876322	HOOK1	ENSG00000134709	protein_coding
chr1	59893308	59926773	CYP2J2	ENSG00000134716	protein_coding
chr1	59987269	60073770	C1orf87	ENSG00000162598	protein_coding
chr1	60865259	61462788	NFIA	ENSG00000162599	protein_coding
chr1	61681046	61725423	TM2D1	ENSG00000162604	protein_coding
chr1	61742477	62178675	PATJ	ENSG00000132849	protein_coding
chr1	62194849	62212328	L1TD1	ENSG00000240563	protein_coding
chr1	62236165	62319434	KANK4	ENSG00000132854	protein_coding
chr1	62436297	62451804	USP1	ENSG00000162607	protein_coding
chr1	62454298	62688386	DOCK7	ENSG00000116641	protein_coding
chr1	62597520	62606313	ANGPTL3	ENSG00000132855	protein_coding
chr1	62784132	62865516	ATG4C	ENSG00000125703	protein_coding
chr1	63322567	63325128	FOXD3	ENSG00000187140	protein_coding
chr1	63367575	63438553	ALG6	ENSG00000088035	protein_coding
chr1	63440770	63593721	ITGB3BP	ENSG00000142856	protein_coding
chr1	63523372	63572693	EFCAB7	ENSG00000203965	protein_coding
chr1	63593411	63660245	PGM1	ENSG00000079739	protein_coding
chr1	63774017	64181498	ROR1	ENSG00000185483	protein_coding
chr1	64203623	64267368	UBE2U	ENSG00000177414	protein_coding
chr1	64470129	64693058	CACHD1	ENSG00000158966	protein_coding
chr1	64745095	64833232	RAVER2	ENSG00000162437	protein_coding
